"Date","Price","Open","High","Low","Vol.","Change %"
"17-09-2021","17,585.15","17,709.65","17,792.95","17,537.65","508.29M","-0.25%"
"16-09-2021","17,629.50","17,539.20","17,644.60","17,510.45","503.31M","0.63%"
"15-09-2021","17,519.45","17,387.65","17,532.70","17,386.90","388.19M","0.80%"
"14-09-2021","17,380.00","17,420.35","17,438.55","17,367.05","230.35M","0.14%"
"13-09-2021","17,355.30","17,363.55","17,378.35","17,269.15","241.05M","-0.08%"
"09-09-2021","17,369.25","17,312.85","17,379.65","17,302.70","241.51M","0.09%"
"08-09-2021","17,353.50","17,375.75","17,383.40","17,254.20","252.65M","-0.05%"
"07-09-2021","17,362.10","17,401.55","17,436.50","17,287.00","243.42M","-0.09%"
"06-09-2021","17,377.80","17,399.35","17,429.55","17,345.55","228.05M","0.31%"
"03-09-2021","17,323.60","17,262.45","17,340.10","17,212.20","261.37M","0.52%"
"02-09-2021","17,234.15","17,095.40","17,245.50","17,059.70","242.38M","0.92%"
"01-09-2021","17,076.25","17,185.60","17,225.75","17,055.05","301.89M","-0.33%"
"31-08-2021","17,132.20","16,947.50","17,153.50","16,915.85","464.39M","1.19%"
"30-08-2021","16,931.05","16,775.85","16,951.50","16,764.85","283.48M","1.35%"
"27-08-2021","16,705.20","16,642.55","16,722.05","16,565.60","217.41M","0.41%"
"26-08-2021","16,636.90","16,627.95","16,683.70","16,603.40","253.53M","0.01%"
"25-08-2021","16,634.65","16,654.00","16,712.45","16,617.50","265.92M","0.06%"
"24-08-2021","16,624.60","16,561.40","16,647.10","16,495.30","275.36M","0.78%"
"23-08-2021","16,496.45","16,592.25","16,592.50","16,395.70","275.60M","0.28%"
"20-08-2021","16,450.50","16,382.50","16,509.55","16,376.05","350.82M","-0.71%"
"18-08-2021","16,568.85","16,691.95","16,701.85","16,535.85","251.80M","-0.28%"
"17-08-2021","16,614.60","16,545.25","16,628.55","16,495.40","297.39M","0.31%"
"16-08-2021","16,563.05","16,518.40","16,589.40","16,480.75","254.05M","0.21%"
"13-08-2021","16,529.10","16,385.70","16,543.60","16,376.30","321.87M","1.01%"
"12-08-2021","16,364.40","16,303.65","16,375.50","16,286.90","280.18M","0.50%"
"11-08-2021","16,282.25","16,327.30","16,338.75","16,162.55","277.90M","0.01%"
"10-08-2021","16,280.10","16,274.80","16,359.25","16,202.25","287.99M","0.13%"
"09-08-2021","16,258.25","16,281.35","16,320.75","16,179.05","240.45M","0.12%"
"06-08-2021","16,238.20","16,304.40","16,336.75","16,223.30","320.09M","-0.35%"
"05-08-2021","16,294.60","16,288.95","16,349.45","16,210.30","418.17M","0.22%"
"04-08-2021","16,258.80","16,195.25","16,290.20","16,176.15","427.34M","0.79%"
"03-08-2021","16,130.75","15,951.55","16,146.90","15,914.35","341.29M","1.55%"
"02-08-2021","15,885.15","15,874.90","15,892.90","15,834.65","244.85M","0.77%"
"30-07-2021","15,763.05","15,800.60","15,862.80","15,744.85","400.02M","-0.10%"
"29-07-2021","15,778.45","15,762.70","15,817.35","15,737.80","401.58M","0.44%"
"28-07-2021","15,709.40","15,761.55","15,767.50","15,513.45","318.60M","-0.24%"
"27-07-2021","15,746.45","15,860.50","15,881.55","15,701.00","311.01M","-0.49%"
"26-07-2021","15,824.45","15,849.30","15,893.35","15,797.00","267.08M","-0.20%"
"23-07-2021","15,856.05","15,856.80","15,899.80","15,768.40","294.10M","0.20%"
"22-07-2021","15,824.05","15,736.60","15,834.80","15,726.40","265.25M","1.23%"
"20-07-2021","15,632.10","15,703.95","15,728.45","15,578.55","274.28M","-0.76%"
"19-07-2021","15,752.40","15,754.50","15,836.90","15,707.50","242.13M","-1.07%"
"16-07-2021","15,923.40","15,958.35","15,962.25","15,882.60","276.30M","-0.01%"
"15-07-2021","15,924.20","15,872.15","15,952.35","15,855.00","284.85M","0.44%"
"14-07-2021","15,853.95","15,808.70","15,877.35","15,764.20","239.92M","0.26%"
"13-07-2021","15,812.35","15,794.00","15,820.80","15,744.60","246.68M","0.76%"
"12-07-2021","15,692.60","15,766.80","15,789.20","15,644.75","216.27M","0.02%"
"09-07-2021","15,689.80","15,688.25","15,730.85","15,632.75","243.25M","-0.24%"
"08-07-2021","15,727.90","15,855.40","15,885.75","15,682.90","307.93M","-0.96%"
"07-07-2021","15,879.65","15,819.60","15,893.55","15,779.70","329.31M","0.39%"
"06-07-2021","15,818.25","15,813.75","15,914.20","15,801.00","391.41M","-0.10%"
"05-07-2021","15,834.35","15,793.40","15,845.95","15,762.05","207.03M","0.71%"
"02-07-2021","15,722.20","15,705.85","15,738.35","15,635.95","254.81M","0.27%"
"01-07-2021","15,680.00","15,755.05","15,755.55","15,667.05","224.92M","-0.26%"
"30-06-2021","15,721.50","15,776.90","15,839.10","15,708.75","262.39M","-0.17%"
"29-06-2021","15,748.45","15,807.50","15,835.90","15,724.05","360.33M","-0.42%"
"28-06-2021","15,814.70","15,915.35","15,915.65","15,792.15","255.10M","-0.29%"
"25-06-2021","15,860.35","15,839.35","15,870.80","15,772.30","314.61M","0.44%"
"24-06-2021","15,790.45","15,737.30","15,821.40","15,702.70","316.66M","0.66%"
"23-06-2021","15,686.95","15,862.80","15,862.95","15,673.95","287.54M","-0.54%"
"22-06-2021","15,772.75","15,840.50","15,895.75","15,752.10","322.24M","0.17%"
"21-06-2021","15,746.50","15,525.85","15,765.15","15,505.65","351.53M","0.40%"
"18-06-2021","15,683.35","15,756.50","15,761.50","15,450.90","640.82M","-0.05%"
"17-06-2021","15,691.40","15,648.30","15,769.35","15,616.75","357.65M","-0.48%"
"16-06-2021","15,767.55","15,847.50","15,880.85","15,742.60","340.19M","-0.64%"
"15-06-2021","15,869.25","15,866.95","15,901.60","15,842.40","323.26M","0.36%"
"14-06-2021","15,811.85","15,791.40","15,823.05","15,606.50","392.86M","0.08%"
"11-06-2021","15,799.35","15,796.45","15,835.55","15,749.80","363.01M","0.39%"
"10-06-2021","15,737.75","15,692.10","15,751.25","15,648.50","298.30M","0.65%"
"09-06-2021","15,635.35","15,766.30","15,800.45","15,566.90","457.86M","-0.67%"
"08-06-2021","15,740.10","15,773.90","15,778.80","15,680.00","378.16M","-0.07%"
"07-06-2021","15,751.65","15,725.10","15,773.45","15,678.10","393.97M","0.52%"
"04-06-2021","15,670.25","15,712.50","15,733.60","15,622.35","414.16M","-0.13%"
"03-06-2021","15,690.35","15,655.55","15,705.10","15,611.00","410.24M","0.73%"
"02-06-2021","15,576.20","15,520.35","15,597.45","15,459.85","428.64M","0.01%"
"01-06-2021","15,574.85","15,629.65","15,660.75","15,528.30","409.56M","-0.05%"
"31-05-2021","15,582.80","15,437.75","15,606.35","15,374.00","436.00M","0.95%"
"28-05-2021","15,435.65","15,421.20","15,469.65","15,394.75","455.58M","0.64%"
"27-05-2021","15,337.85","15,323.95","15,384.55","15,272.50","682.37M","0.24%"
"26-05-2021","15,301.45","15,257.05","15,319.90","15,194.95","377.68M","0.61%"
"25-05-2021","15,208.45","15,291.75","15,293.85","15,163.40","417.32M","0.07%"
"24-05-2021","15,197.70","15,211.35","15,256.25","15,145.45","566.72M","0.15%"
"21-05-2021","15,175.30","14,987.80","15,190.00","14,985.85","557.73M","1.81%"
"20-05-2021","14,906.05","15,042.60","15,069.80","14,884.90","467.46M","-0.83%"
"19-05-2021","15,030.15","15,058.60","15,133.40","15,008.85","563.29M","-0.52%"
"18-05-2021","15,108.10","15,067.20","15,137.25","15,043.70","571.92M","1.24%"
"17-05-2021","14,923.15","14,756.25","14,938.00","14,725.35","534.52M","1.67%"
"14-05-2021","14,677.80","14,749.40","14,749.65","14,591.90","602.74M","-0.13%"
"12-05-2021","14,696.50","14,823.55","14,824.05","14,649.70","620.32M","-1.04%"
"11-05-2021","14,850.75","14,789.70","14,900.00","14,771.40","616.20M","-0.61%"
"10-05-2021","14,942.35","14,928.25","14,966.90","14,892.50","510.60M","0.80%"
"07-05-2021","14,823.15","14,816.85","14,863.05","14,765.50","483.68M","0.67%"
"06-05-2021","14,724.80","14,668.35","14,743.90","14,611.50","445.28M","0.73%"
"05-05-2021","14,617.85","14,604.15","14,637.90","14,506.60","437.26M","0.84%"
"04-05-2021","14,496.50","14,687.25","14,723.40","14,461.50","479.66M","-0.94%"
"03-05-2021","14,634.15","14,481.05","14,673.85","14,416.25","443.41M","0.02%"
"30-04-2021","14,631.10","14,747.35","14,855.45","14,601.70","594.74M","-1.77%"
"29-04-2021","14,894.90","14,979.00","15,044.35","14,814.45","511.47M","0.20%"
"28-04-2021","14,864.55","14,710.50","14,890.25","14,694.95","453.99M","1.44%"
"27-04-2021","14,653.05","14,493.80","14,667.55","14,484.85","442.21M","1.16%"
"26-04-2021","14,485.00","14,449.45","14,557.50","14,421.30","448.53M","1.00%"
"23-04-2021","14,341.35","14,326.35","14,461.15","14,273.30","476.61M","-0.45%"
"22-04-2021","14,406.15","14,219.15","14,424.75","14,151.40","516.99M","0.77%"
"20-04-2021","14,296.40","14,526.70","14,526.95","14,207.30","456.70M","-0.44%"
"19-04-2021","14,359.45","14,306.60","14,382.30","14,191.40","503.14M","-1.77%"
"16-04-2021","14,617.85","14,599.60","14,697.70","14,559.00","568.57M","0.25%"
"15-04-2021","14,581.45","14,522.40","14,597.55","14,353.20","556.85M","0.53%"
"13-04-2021","14,504.80","14,364.90","14,528.90","14,274.90","588.67M","1.36%"
"12-04-2021","14,310.80","14,644.65","14,652.50","14,248.70","638.48M","-3.53%"
"09-04-2021","14,834.85","14,882.65","14,918.45","14,785.65","498.35M","-0.26%"
"08-04-2021","14,873.80","14,875.65","14,984.15","14,821.10","503.73M","0.37%"
"07-04-2021","14,819.05","14,716.45","14,879.80","14,649.85","476.38M","0.92%"
"06-04-2021","14,683.50","14,737.00","14,779.10","14,573.90","474.21M","0.31%"
"05-04-2021","14,637.80","14,837.70","14,849.85","14,459.50","500.48M","-1.54%"
"01-04-2021","14,867.35","14,798.40","14,883.20","14,692.45","430.03M","1.20%"
"31-03-2021","14,690.70","14,811.85","14,813.75","14,670.25","436.87M","-1.04%"
"30-03-2021","14,845.10","14,628.50","14,876.30","14,617.60","594.52M","2.33%"
"26-03-2021","14,507.30","14,506.30","14,572.90","14,414.25","481.00M","1.27%"
"25-03-2021","14,324.90","14,570.90","14,575.60","14,264.40","606.82M","-1.54%"
"24-03-2021","14,549.40","14,712.45","14,752.35","14,535.00","456.40M","-1.79%"
"23-03-2021","14,814.75","14,768.55","14,878.60","14,707.00","474.15M","0.53%"
"22-03-2021","14,736.40","14,736.30","14,763.90","14,597.85","459.00M","-0.05%"
"19-03-2021","14,744.00","14,471.15","14,788.25","14,350.10","919.18M","1.28%"
"18-03-2021","14,557.85","14,855.50","14,875.20","14,478.60","542.22M","-1.11%"
"17-03-2021","14,721.30","14,946.55","14,956.55","14,696.05","479.35M","-1.27%"
"16-03-2021","14,910.45","14,996.10","15,051.60","14,890.65","437.65M","-0.13%"
"15-03-2021","14,929.50","15,048.40","15,048.40","14,745.85","467.47M","-0.67%"
"12-03-2021","15,030.95","15,321.15","15,336.30","14,953.60","493.24M","-0.95%"
"10-03-2021","15,174.80","15,202.15","15,218.45","15,100.85","404.59M","0.51%"
"09-03-2021","15,098.40","15,049.90","15,126.85","14,925.45","675.27M","0.95%"
"08-03-2021","14,956.20","15,002.45","15,111.15","14,919.90","580.31M","0.12%"
"05-03-2021","14,938.10","14,977.95","15,092.35","14,862.10","640.70M","-0.95%"
"04-03-2021","15,080.75","15,026.75","15,202.35","14,980.20","534.85M","-1.08%"
"03-03-2021","15,245.60","15,064.40","15,273.15","14,995.80","544.21M","2.19%"
"02-03-2021","14,919.10","14,865.30","14,959.10","14,760.80","621.72M","1.07%"
"01-03-2021","14,761.55","14,702.50","14,806.80","14,638.55","507.30M","1.60%"
"26-02-2021","14,529.15","14,888.60","14,919.45","14,467.75","1.10B","-3.76%"
"25-02-2021","15,097.35","15,079.85","15,176.50","15,065.35","803.88M","0.77%"
"24-02-2021","14,982.00","14,729.15","15,008.80","14,723.05","403.75M","1.86%"
"23-02-2021","14,707.80","14,782.25","14,854.50","14,651.85","744.09M","0.22%"
"22-02-2021","14,675.70","14,999.05","15,010.10","14,635.05","609.90M","-2.04%"
"19-02-2021","14,981.75","15,074.80","15,144.05","14,898.20","712.21M","-0.91%"
"18-02-2021","15,118.95","15,238.70","15,250.75","15,078.05","770.63M","-0.59%"
"17-02-2021","15,208.90","15,279.90","15,314.30","15,170.75","504.77M","-0.68%"
"16-02-2021","15,313.45","15,371.45","15,431.75","15,242.20","648.55M","-0.01%"
"15-02-2021","15,314.70","15,270.30","15,340.15","15,243.40","455.96M","1.00%"
"12-02-2021","15,163.30","15,186.20","15,243.50","15,081.00","571.81M","-0.07%"
"11-02-2021","15,173.30","15,073.25","15,188.50","15,065.40","500.12M","0.44%"
"10-02-2021","15,106.50","15,119.05","15,168.25","14,977.20","624.79M","-0.02%"
"09-02-2021","15,109.30","15,164.15","15,257.10","15,064.30","713.28M","-0.04%"
"08-02-2021","15,115.80","15,064.30","15,159.90","15,041.05","671.24M","1.28%"
"05-02-2021","14,924.25","14,952.60","15,014.65","14,864.75","935.63M","0.19%"
"04-02-2021","14,895.65","14,789.05","14,913.70","14,714.75","884.69M","0.71%"
"03-02-2021","14,789.95","14,754.90","14,868.85","14,574.15","869.48M","0.97%"
"02-02-2021","14,647.85","14,481.10","14,731.70","14,469.15","914.97M","2.57%"
"01-02-2021","14,281.20","13,758.60","14,336.35","13,661.75","870.53M","4.74%"
"29-01-2021","13,634.60","13,946.60","13,966.85","13,596.75","753.21M","-1.32%"
"28-01-2021","13,817.55","13,810.40","13,898.25","13,713.25","637.87M","-1.07%"
"27-01-2021","13,967.50","14,237.95","14,237.95","13,929.30","660.71M","-1.91%"
"25-01-2021","14,238.90","14,477.80","14,491.10","14,218.60","618.63M","-0.93%"
"22-01-2021","14,371.90","14,583.40","14,619.90","14,357.75","776.75M","-1.50%"
"21-01-2021","14,590.35","14,730.95","14,753.55","14,517.25","704.65M","-0.37%"
"20-01-2021","14,644.70","14,538.30","14,666.45","14,517.55","623.07M","0.85%"
"19-01-2021","14,521.15","14,371.65","14,546.05","14,350.85","546.11M","1.68%"
"18-01-2021","14,281.30","14,453.30","14,459.15","14,222.80","762.04M","-1.06%"
"15-01-2021","14,433.70","14,594.35","14,617.45","14,357.85","789.56M","-1.11%"
"14-01-2021","14,595.60","14,550.05","14,617.80","14,471.50","620.20M","0.21%"
"13-01-2021","14,564.85","14,639.80","14,653.35","14,435.70","873.96M","0.01%"
"12-01-2021","14,563.45","14,473.80","14,590.65","14,432.85","929.57M","0.54%"
"11-01-2021","14,484.75","14,474.05","14,498.20","14,383.10","672.88M","0.96%"
"08-01-2021","14,347.25","14,258.40","14,367.30","14,221.65","613.47M","1.48%"
"07-01-2021","14,137.35","14,253.75","14,256.25","14,123.10","559.17M","-0.06%"
"06-01-2021","14,146.25","14,240.95","14,244.15","14,039.90","632.32M","-0.38%"
"05-01-2021","14,199.50","14,075.15","14,215.60","14,048.15","492.48M","0.47%"
"04-01-2021","14,132.90","14,104.35","14,147.95","13,953.75","495.00M","0.82%"
"01-01-2021","14,018.50","13,996.10","14,049.85","13,991.35","258.09M","0.26%"
"31-12-2020","13,981.75","13,970.00","14,024.85","13,936.45","452.41M","0.00%"
"30-12-2020","13,981.95","13,980.90","13,997.00","13,864.95","380.68M","0.35%"
"29-12-2020","13,932.60","13,910.35","13,967.60","13,859.90","439.59M","0.43%"
"28-12-2020","13,873.20","13,815.15","13,885.30","13,811.55","403.63M","0.90%"
"24-12-2020","13,749.25","13,672.15","13,771.75","13,626.90","471.37M","1.09%"
"23-12-2020","13,601.10","13,473.50","13,619.45","13,432.20","458.65M","1.00%"
"22-12-2020","13,466.30","13,373.65","13,492.05","13,192.90","696.20M","1.03%"
"21-12-2020","13,328.40","13,741.90","13,777.50","13,131.45","687.25M","-3.14%"
"18-12-2020","13,760.55","13,764.40","13,772.85","13,658.60","519.39M","0.14%"
"17-12-2020","13,740.70","13,713.55","13,773.25","13,673.55","416.01M","0.42%"
"16-12-2020","13,682.70","13,663.10","13,692.35","13,606.45","462.15M","0.85%"
"15-12-2020","13,567.85","13,547.20","13,589.65","13,447.05","497.60M","0.07%"
"14-12-2020","13,558.15","13,571.45","13,597.50","13,472.45","558.39M","0.33%"
"11-12-2020","13,513.85","13,512.30","13,579.35","13,402.85","787.71M","0.26%"
"10-12-2020","13,478.30","13,488.50","13,503.55","13,399.30","553.40M","-0.38%"
"09-12-2020","13,529.10","13,458.10","13,548.90","13,449.60","502.60M","1.02%"
"08-12-2020","13,392.95","13,393.85","13,435.45","13,311.05","543.16M","0.28%"
"07-12-2020","13,355.75","13,264.85","13,366.65","13,241.95","591.72M","0.73%"
"04-12-2020","13,258.55","13,177.40","13,280.05","13,152.85","640.51M","0.95%"
"03-12-2020","13,133.90","13,215.30","13,216.60","13,107.90","713.69M","0.15%"
"02-12-2020","13,113.75","13,121.40","13,128.50","12,983.55","717.71M","0.04%"
"01-12-2020","13,109.05","13,062.20","13,128.40","12,962.80","583.63M","1.08%"
"27-11-2020","12,968.95","13,012.05","13,035.30","12,914.30","1.16B","-0.14%"
"26-11-2020","12,987.00","12,906.45","13,018.00","12,790.40","549.80M","1.00%"
"25-11-2020","12,858.40","13,130.00","13,145.85","12,833.65","679.01M","-1.51%"
"24-11-2020","13,055.15","13,002.60","13,079.10","12,978.00","571.87M","1.00%"
"23-11-2020","12,926.45","12,960.30","12,968.85","12,825.70","633.12M","0.52%"
"20-11-2020","12,859.05","12,813.40","12,892.45","12,730.25","664.00M","0.68%"
"19-11-2020","12,771.70","12,839.50","12,963.00","12,745.75","768.75M","-1.29%"
"18-11-2020","12,938.25","12,860.10","12,948.85","12,819.35","731.32M","0.50%"
"17-11-2020","12,874.20","12,932.50","12,934.05","12,797.10","707.68M","0.74%"
"14-11-2020","12,780.25","12,823.35","12,828.70","12,749.45","107.87M","0.47%"
"13-11-2020","12,719.95","12,659.70","12,735.95","12,607.70","513.95M","0.23%"
"12-11-2020","12,690.80","12,702.15","12,741.15","12,624.85","622.02M","-0.46%"
"11-11-2020","12,749.15","12,680.60","12,769.75","12,571.10","880.48M","0.93%"
"10-11-2020","12,631.10","12,556.40","12,643.90","12,475.25","847.45M","1.36%"
"09-11-2020","12,461.05","12,399.40","12,474.05","12,367.35","553.45M","1.61%"
"06-11-2020","12,263.55","12,156.65","12,280.40","12,131.85","576.84M","1.18%"
"05-11-2020","12,120.30","12,062.40","12,131.10","12,027.60","632.45M","1.78%"
"04-11-2020","11,908.50","11,783.35","11,929.65","11,756.40","667.29M","0.80%"
"03-11-2020","11,813.50","11,734.45","11,836.20","11,723.30","674.30M","1.24%"
"02-11-2020","11,669.15","11,697.35","11,725.65","11,557.40","568.43M","0.23%"
"30-10-2020","11,642.40","11,678.45","11,748.95","11,535.45","553.67M","-0.24%"
"29-10-2020","11,670.80","11,633.30","11,744.15","11,606.45","554.96M","-0.50%"
"28-10-2020","11,729.60","11,922.60","11,929.40","11,684.85","704.02M","-1.34%"
"27-10-2020","11,889.40","11,807.10","11,899.05","11,723.00","616.32M","1.03%"
"26-10-2020","11,767.75","11,937.40","11,942.85","11,711.70","519.82M","-1.36%"
"23-10-2020","11,930.35","11,957.90","11,974.55","11,908.75","502.34M","0.28%"
"22-10-2020","11,896.45","11,890.00","11,939.55","11,823.45","544.90M","-0.35%"
"21-10-2020","11,937.65","11,958.55","12,018.65","11,775.75","623.66M","0.34%"
"20-10-2020","11,896.80","11,861.00","11,949.25","11,837.25","453.56M","0.20%"
"19-10-2020","11,873.05","11,879.20","11,898.25","11,820.40","541.42M","0.94%"
"16-10-2020","11,762.45","11,727.40","11,789.75","11,667.85","555.76M","0.70%"
"15-10-2020","11,680.35","12,023.45","12,025.45","11,661.30","608.87M","-2.43%"
"14-10-2020","11,971.05","11,917.40","11,997.20","11,822.15","569.24M","0.31%"
"13-10-2020","11,934.50","11,934.65","11,988.20","11,888.90","458.30M","0.03%"
"12-10-2020","11,930.95","11,973.55","12,022.05","11,867.20","522.63M","0.14%"
"09-10-2020","11,914.20","11,852.05","11,938.60","11,805.20","611.08M","0.67%"
"08-10-2020","11,834.60","11,835.40","11,905.70","11,791.15","608.77M","0.82%"
"07-10-2020","11,738.85","11,679.25","11,763.05","11,629.35","513.37M","0.66%"
"06-10-2020","11,662.40","11,603.45","11,680.30","11,564.30","561.44M","1.38%"
"05-10-2020","11,503.35","11,487.80","11,578.05","11,452.30","530.60M","0.76%"
"01-10-2020","11,416.95","11,364.45","11,428.60","11,347.05","447.74M","1.51%"
"30-09-2020","11,247.55","11,244.45","11,295.40","11,184.55","499.34M","0.22%"
"29-09-2020","11,222.40","11,288.60","11,305.40","11,181.00","498.30M","-0.05%"
"28-09-2020","11,227.55","11,140.85","11,239.35","11,099.85","472.78M","1.60%"
"25-09-2020","11,050.25","10,910.40","11,072.60","10,854.85","559.60M","2.26%"
"24-09-2020","10,805.55","11,011.00","11,015.30","10,790.20","706.14M","-2.93%"
"23-09-2020","11,131.85","11,258.75","11,259.55","11,024.40","714.93M","-0.20%"
"22-09-2020","11,153.65","11,301.75","11,302.20","11,084.65","672.25M","-0.86%"
